Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-4632165A,7/6/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.34,5.5,3.17,5885.28,8784,Standard Shipping
ORD-0AD0ADE1,2/21/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,5,0,On Time,None,0.57,2.5,4.06,7203.16,9176,Standard Shipping
ORD-129A1D27,10/31/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,25,6,Late,Port Congestion,0.64,1,5.84,8402.13,9315,Standard Shipping
ORD-98E2640F,11/12/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,35,0,On Time,None,0.49,6.2,3.37,6058.34,8132,Standard Shipping
ORD-CC862732,6/6/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,7,0,On Time,None,0.52,0.5,3.43,3692.08,4858,Standard Shipping
ORD-CED823CB,6/16/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,None,0.88,3.4,3.84,2477.84,2636,Standard Shipping
ORD-59FC186A,6/6/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,None,0.77,2.8,4.15,7691.53,8691,Standard Shipping
ORD-E21C50DD,3/25/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.88,9.9,3.51,5004.56,5324,Standard Shipping
ORD-6F204734,7/24/25,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.27,8.3,4.24,17748.89,2541,Standard Shipping
ORD-4C7CD3A4,1/23/24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,10,0,On Time,None,0.45,6.8,1.43,3697.5,5100,Standard Shipping
ORD-BD06EC78,7/19/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,3,0,On Time,None,0.58,3.1,5.51,44153.89,5081,Standard Shipping
ORD-421E846C,5/8/25,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,15,12,0,On Time,None,0.86,1.5,3.49,8931.72,9604,Standard Shipping
ORD-518188FB,9/29/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,27,0,On Time,None,0.49,5.3,3.43,7058.88,9475,Standard Shipping
ORD-7E9F85FF,2/6/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,36,9,Late,Geopolitical Conflict (Route Diversion),0.68,7,4.47,5912.26,4399,Re-routing
ORD-20D90AA6,12/11/25,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,14,12,0,On Time,None,0.29,6.8,4.65,5708.25,8850,Standard Shipping
ORD-A1257D8E,4/1/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,11,1,Late,Port Congestion,0.2,1.5,4.51,5377.68,8148,Standard Shipping
ORD-8BC870BC,9/7/24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,14,13,0,On Time,None,0.43,9.6,4.09,5733.59,8019,Standard Shipping
ORD-0996273C,6/15/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,11,3,Late,Port Congestion,0.11,1.5,5.03,3491.46,5719,Standard Shipping
ORD-1EC4EB98,1/31/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.26,8.2,6.09,6042.96,9592,Standard Shipping
ORD-4F73E9A1,1/22/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,27,0,On Time,None,0.11,5.4,2.31,1284.83,2315,Standard Shipping
ORD-B1CB3EA3,2/19/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,13,7,Late,Geopolitical Conflict (Route Diversion),0.22,8.4,5.19,124612.75,7738,Expedited Air Freight
ORD-B21D60F3,9/5/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,8,0,On Time,None,0.54,0.5,5.65,304.15,395,Standard Shipping
ORD-3E35A82D,4/3/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,None,0.56,3.5,2.05,3361.8,4310,Standard Shipping
ORD-6CB55976,3/24/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,41,5,Late,Port Congestion,0.68,8.9,3.37,3981.52,4309,Standard Shipping
ORD-59EEB216,9/16/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,None,0.56,3.3,4.16,5124.6,6570,Standard Shipping
ORD-E4A71B8E,2/17/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,4,1,0,On Time,None,0.72,5.7,4.75,21322.84,2254,Standard Shipping
ORD-2D72135A,10/13/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.36,9.9,2.91,2138.6,3145,Standard Shipping
ORD-6D82A9C0,7/12/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,6,0,On Time,None,0.52,6.4,2.43,7568.08,9958,Standard Shipping
ORD-65785824,11/16/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,17,0,On Time,None,0.31,1.6,2.76,4907.26,7492,Standard Shipping
ORD-BD466E78,2/6/24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,2,0,On Time,None,0.67,1.3,4.56,3324.97,362,Standard Shipping
ORD-9A779BD1,10/8/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,24,0,On Time,None,0.3,3,2.72,824.2,1268,Standard Shipping
ORD-630DE681,5/19/24,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,7,6,0,On Time,None,0.33,9.5,3.43,22822.8,3120,Standard Shipping
ORD-EA106A9F,12/11/25,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.11,5.2,4.49,5372.4,9680,Standard Shipping
ORD-E4AA4C06,4/28/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.52,8.9,2.59,4892.88,6438,Standard Shipping
ORD-6ABBB982,10/9/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,46,17,Late,Geopolitical Conflict (Route Diversion),0.58,5.4,3.43,8425.82,6666,Re-routing
ORD-12A2F8AB,4/18/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,None,0.58,5.1,3.19,6711.84,8496,Standard Shipping
ORD-B31898EC,12/31/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,8,0,On Time,None,0.29,1,3.95,1917.59,2973,Standard Shipping
ORD-8F21ED00,5/9/25,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,12,0,On Time,None,0.35,8,4.05,5202.9,7708,Standard Shipping
ORD-324BD75D,2/6/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.89,5,3.72,6409.94,6783,Standard Shipping
ORD-C7F5B84C,7/22/24,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,7,4,0,On Time,None,0.18,5.4,3.34,19346.69,2981,Standard Shipping
ORD-A3EE0900,11/9/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.37,3.2,3.58,6027.32,8799,Standard Shipping
ORD-46E2DCAA,8/12/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,44,14,Late,Geopolitical Conflict (Route Diversion),0.58,1.9,1.28,7922.75,6268,Re-routing
ORD-6FD5A254,1/31/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.39,4.4,2.03,1992.57,2867,Standard Shipping
ORD-0C7DB929,5/1/24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,13,0,On Time,None,0.32,1.3,4.5,3858.36,5846,Standard Shipping
ORD-7E63D8D5,11/15/24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,3,0,On Time,None,0.62,3.4,3.97,68758.47,7717,Standard Shipping
ORD-C9537CC1,6/16/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,13,0,On Time,None,0.57,4.1,4.35,591.89,754,Standard Shipping
ORD-8269EA1D,7/8/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.37,3.8,4.45,6043.07,8822,Standard Shipping
ORD-2312068F,5/30/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.89,4.9,4.64,5644.49,5973,Standard Shipping
ORD-FE7A51C6,7/17/25,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,11,0,On Time,None,0.55,2.7,1.64,1443.83,1863,Standard Shipping
ORD-C6B3CB93,10/2/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,41,4,Late,Port Congestion,0.32,5.5,3.92,1279.21,1762,Standard Shipping
ORD-4737FEB2,7/24/24,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,14,17,3,Late,Port Congestion,0.15,7,1.6,233.39,246,Expedited Air Freight
ORD-09AC3973,7/22/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,30,28,0,On Time,None,0.37,6,2.66,6275.97,9162,Standard Shipping
ORD-30A1C4E4,4/17/25,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,None,0.33,5,3.04,46984.25,6423,Standard Shipping
ORD-84BF8ED7,12/31/25,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,None,0.85,6.7,4.05,67877.43,6671,Standard Shipping
ORD-EBAB3765,9/16/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,39,3,Late,Port Congestion,0.41,9.3,5.92,7229.98,9323,Standard Shipping
ORD-DA732B9C,8/26/24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,4,0,On Time,None,0.43,8.9,6.32,61866.09,7866,Standard Shipping
ORD-2137715A,10/29/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.39,0.8,4.7,2975.3,4281,Standard Shipping
ORD-77502232,8/10/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,None,0.42,0.6,5.18,5868.15,8265,Standard Shipping
ORD-48C22109,3/30/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,None,0.62,1.3,3.3,4589.46,5666,Standard Shipping
ORD-44F932DC,8/23/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.4,7.5,4.07,765.1,1093,Standard Shipping
ORD-F231391E,6/30/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,25,0,On Time,None,0.85,6.5,3.9,8405.48,9087,Standard Shipping
ORD-74257AEA,3/28/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,29,0,On Time,None,0.74,6.5,2.4,108.75,125,Standard Shipping
ORD-FAB63E66,10/4/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.65,7,4.34,1776.22,2153,Standard Shipping
ORD-7D79AA1E,1/8/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,4,0,On Time,Port Congestion,0.86,5,3.99,129634.56,7680,Expedited Air Freight
ORD-7AB1D1BF,9/21/24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,2,0,On Time,None,0.3,3.1,4.56,26018.85,3639,Standard Shipping
ORD-6897C175,7/20/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,6,0,On Time,None,0.26,8.5,4.77,133.56,212,Standard Shipping
ORD-2800DAF0,4/6/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.21,4.4,3.13,1024.87,1694,Standard Shipping
ORD-55E4A825,6/19/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.39,5,2.65,6871.47,9887,Standard Shipping
ORD-08CADB7B,2/15/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,None,0.73,9.1,6.67,5701.22,6591,Standard Shipping
ORD-28C402A2,7/14/24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.15,6,2.11,37905.72,5993,Standard Shipping
ORD-84A36C3F,6/1/24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.76,9.9,4.97,69773.44,7208,Standard Shipping
ORD-DD5975B3,1/24/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,None,0.83,5,2.4,5866.07,6411,Standard Shipping
ORD-CB983448,7/19/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.24,6.8,2.43,5937.12,9576,Standard Shipping
ORD-B0E4D7D0,8/31/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,None,0.37,3.2,2.98,6363.65,9290,Standard Shipping
ORD-1538B45E,5/8/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.36,3.9,5.09,73842.56,9872,Standard Shipping
ORD-F0A1BC12,6/3/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,4,0,On Time,None,0.28,4.9,3.51,52546.56,7464,Standard Shipping
ORD-3225BC5B,5/31/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,13,7,Late,Geopolitical Conflict (Route Diversion),0.16,1.5,2.17,98333.66,6422,Expedited Air Freight
ORD-391896E2,10/1/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.53,6.7,5.48,2668.32,3488,Standard Shipping
ORD-22CF538C,5/4/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,27,0,On Time,None,0.61,4.3,3.26,4773.65,5930,Standard Shipping
ORD-EA004305,12/5/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,None,0.21,9.5,4.91,3599.14,5949,Standard Shipping
ORD-6B8C5BAA,2/4/25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.29,1.3,2.51,9400.88,1325,Standard Shipping
ORD-79EA9206,6/13/24,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,12,0,On Time,None,0.59,0.9,5.99,5080.05,6390,Standard Shipping
ORD-B07D5BF0,5/20/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.75,7.3,2.05,3641.75,4162,Standard Shipping
ORD-8E3B6516,12/8/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,25,0,On Time,None,0.9,1.4,3.29,4110.65,4327,Standard Shipping
ORD-7AA6D3A6,7/17/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,None,0.14,5.3,3.33,445.17,781,Standard Shipping
ORD-ECCFDF8B,6/10/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,29,0,On Time,None,0.25,0.4,4.11,4686.88,7499,Standard Shipping
ORD-428A6F6F,11/7/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,None,0.38,2.6,3.8,475.41,689,Standard Shipping
ORD-6402E6D7,7/2/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.35,5.2,3.83,4405.05,6526,Standard Shipping
ORD-672E68F6,4/26/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,7,0,On Time,None,0.23,0.3,4.39,3547.93,5769,Standard Shipping
ORD-5A93BE0F,12/17/24,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,6,15,9,Late,Geopolitical Conflict (Route Diversion),0.68,7.3,5.36,174125.95,7852,Expedited Air Freight
ORD-A8A2D2D9,12/30/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,None,0.53,6.1,1.35,4163.9,5443,Standard Shipping
ORD-91A05BA0,10/18/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,None,0.47,2.6,3.83,3527.26,4799,Standard Shipping
ORD-8F8EE241,12/30/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,29,0,On Time,None,0.21,9,3.94,5982.24,9888,Standard Shipping
ORD-9983F394,4/11/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.46,6.5,5.39,700.8,960,Standard Shipping
ORD-20859603,1/26/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.18,4.5,2.38,843.11,1429,Standard Shipping
ORD-1A708ED6,5/5/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.12,3.8,1.01,2453.92,4382,Standard Shipping
ORD-27295D76,7/8/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,4,1,0,On Time,None,0.27,8.9,4.72,61922.03,8865,Standard Shipping
ORD-4BBD7684,12/21/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.39,0.3,4.62,4664.84,6712,Standard Shipping
ORD-B62D9275,4/14/25,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.66,0.7,4.03,72976.09,7993,Standard Shipping
ORD-6637B104,6/29/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,36,0,On Time,None,0.79,4.3,4.07,5957.12,6656,Standard Shipping
ORD-E49FE78D,3/30/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,None,0.12,3.1,4.53,2335.76,4171,Standard Shipping
ORD-FECE4892,4/3/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.1,9.4,4.01,133.65,243,Standard Shipping
ORD-387D1A29,4/18/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,46,17,Late,Geopolitical Conflict (Route Diversion),0.27,8.7,4.34,9628.64,9477,Re-routing
ORD-59A566A6,6/17/24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,22,0,On Time,None,0.12,4.1,2.84,1073.52,1917,Standard Shipping
ORD-A72964E9,7/26/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,6,0,On Time,None,0.26,4,3.98,2056.32,3264,Standard Shipping
ORD-8DBCB990,10/8/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,None,0.11,8,3.35,3188.48,5745,Standard Shipping
ORD-D05A723B,5/3/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,None,0.17,3.8,4.54,1935.76,3309,Standard Shipping
ORD-A131C23C,4/8/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.1,4.8,5.16,4523.2,8224,Standard Shipping
ORD-194895C0,1/15/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.86,6.1,3.18,6883.86,7402,Standard Shipping
ORD-17A8717C,2/2/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,30,28,0,On Time,None,0.69,8.2,4.51,2660.9,3149,Standard Shipping
ORD-61C21D32,10/10/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.54,7.4,3.6,1392.93,1809,Standard Shipping
ORD-2462883F,11/26/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,7,0,On Time,None,0.14,2.6,2.35,4098.87,7191,Standard Shipping
ORD-7A2C1D61,1/2/26,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,11,0,On Time,None,0.62,2,3.98,3963.33,4893,Standard Shipping
ORD-411FEAF0,10/4/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.45,4.3,4.34,1821.2,2512,Standard Shipping
ORD-F3FD68C2,12/7/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.47,6.3,4.79,3224.45,4387,Standard Shipping
ORD-B812E166,10/4/24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,2,0,On Time,None,0.69,1.8,4.76,43509.89,4681,Standard Shipping
ORD-3055EE75,10/28/24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,4,0,On Time,None,0.22,9.3,3.21,42098.54,6274,Standard Shipping
ORD-B990A2DE,5/11/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,36,35,0,On Time,None,0.3,2.5,5.24,4317.3,6642,Standard Shipping
ORD-6C1A4371,7/22/24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,11,6,Late,Severe Weather (Typhoon/Storm),0.15,0,3.25,45858.78,4028,Expedited Air Freight
ORD-6C074E52,8/27/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,26,6,Late,Severe Weather (Typhoon/Storm),0.73,3.9,4.15,1966.48,1263,Expedited Air Freight
ORD-26650F9C,5/12/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,19,0,On Time,None,0.77,0.2,6.01,6656.09,7521,Standard Shipping
ORD-1A21F19A,3/30/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,None,0.79,9.9,2.11,4423.09,4942,Standard Shipping
ORD-7355318D,7/17/24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.32,3.4,1.77,2872.32,4352,Standard Shipping
ORD-208940DC,3/20/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,34,0,On Time,None,0.83,5.2,2.38,2066.07,2258,Standard Shipping
ORD-DA9814DA,3/25/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,34,0,On Time,None,0.17,8.3,3.59,1581.25,2703,Standard Shipping
ORD-BFBF34D6,9/15/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,33,0,On Time,None,0.81,8.9,3.83,3959.38,4375,Standard Shipping
ORD-ED9205E1,5/16/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,None,0.34,4.4,2.8,4613.62,6886,Standard Shipping
ORD-DA695C45,2/3/25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.63,3.6,2.57,28239.75,3150,Standard Shipping
ORD-5D76DA83,11/25/25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,21,17,Late,Geopolitical Conflict (Route Diversion),0.4,3.8,3.03,142499.28,7711,Expedited Air Freight
ORD-02BAF523,11/11/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.26,9.5,3.75,2446.29,3883,Standard Shipping
ORD-9E7F4B62,11/3/24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.17,10,2.93,21756.73,3381,Standard Shipping
ORD-4630BFDC,4/20/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,39,3,Late,Port Congestion,0.69,0.1,3.42,9155.58,9850,Standard Shipping
ORD-A18920BC,3/3/24,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,13,0,On Time,None,0.57,5.6,2.91,6780.04,8637,Standard Shipping
ORD-F44B81EB,9/6/24,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,None,0.74,6.3,2.95,3841.05,4415,Standard Shipping
ORD-2DF334F3,12/23/25,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,11,0,On Time,None,0.76,1.2,1.74,6951.12,7899,Standard Shipping
ORD-A73A8331,3/10/25,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,5,6,1,Late,Port Congestion,0.86,6,5.5,32813.75,1944,Expedited Air Freight
ORD-6ABDE69A,4/29/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,29,0,On Time,None,0.73,5.5,6.61,908.25,1050,Standard Shipping
ORD-81D4B864,8/28/25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,None,0.79,8.4,3.06,3792.12,4237,Standard Shipping
ORD-E8BD7063,6/19/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.89,8.2,5.53,5747.49,6082,Standard Shipping
ORD-E4F19C6E,1/15/25,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.82,5.7,5.6,2771.86,3046,Standard Shipping
ORD-E31DDF9B,10/21/25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,25,0,On Time,None,0.58,9.7,4.76,5661.93,7167,Standard Shipping
ORD-DBAA5C5F,9/22/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,None,0.67,4.1,6.41,3133.75,3753,Standard Shipping
ORD-AF219033,12/8/24,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,38,35,0,On Time,None,0.33,5.4,5.79,5290.74,7956,Standard Shipping
ORD-AF5A800D,12/21/24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,None,0.34,4.9,2.13,5130.86,7658,Standard Shipping
ORD-88EE99EF,3/4/25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,45,14,Late,Geopolitical Conflict (Route Diversion),0.64,1.6,1.73,1819.74,1387,Re-routing
